main/loss	1.2961374273547879	1.2282624709141718	1.2161123226215313	1.2099376653696035	1.2068160091127669	1.2040533415682904	1.2023453232529875	1.2013256364054494	1.1998891613700173	1.1994069288303326	1.1981297653990906	1.1971561413306695	1.1967784723678192	1.1955863113527174	1.1950104314011414	1.1935265962179604	1.1931710769603778	1.1920512899175866	1.1914774674873847	1.1892325553027066
main/accuracy	0.4685368673367934	0.48572568343831346	0.4901264789816621	0.49322799273899626	0.49402020310426686	0.4953185397309142	0.4963031078313852	0.49674263983577877	0.49744488008610616	0.4975836222822016	0.4981729465645629	0.499069408936934	0.49874891398789045	0.4995893236104544	0.49978499133865556	0.5008689087706727	0.5008882380925216	0.5020158704999206	0.5022490589649646	0.5034358547879504
validation/main/loss	1.240161206987169	1.2237306038538616	1.215671671761407	1.211605257458157	1.2095885939068265	1.2081272204717	1.207062800725301	1.2058265209197998	1.2046133279800415	1.2072313229242961	1.2042926020092435	1.2067997190687392	1.20443774594201	1.2034044133292303	1.202582014931573	1.2029312584135268	1.2035519546932645	1.2006170484754775	1.2017061975267198	1.2013716300328572
validation/main/accuracy	0.48007303807470536	0.48646336131625706	0.4903744161128998	0.49212417668766445	0.49399565325842965	0.49284690618515015	0.4949995113743676	0.49335413177808124	0.4933222068680657	0.49276575777265763	0.49434057540363735	0.49244887630144757	0.49387778838475543	0.4939328663878971	0.49497537480460274	0.4928797913922204	0.4942913552125295	0.4960787461863624	0.496198574701945	0.4968062871032291
main/loss	1.2972872740105739	1.2326604158063479	1.222551228124884	1.2180725577511364	1.2155468494077273	1.2138909569269494	1.212808344937578	1.2119484294818927	1.2113252470764933	1.2108159985723375	1.210405032845992	1.2100500819049305	1.2097635329524172	1.209490124183365	1.2092786242690268	1.2091340716881087	1.208926831619649	1.2087904727911647	1.20863759215874	1.2085066943229
main/accuracy	0.4667432698645169	0.48462990756276286	0.4888200265697286	0.49096426631830914	0.49205893617642077	0.4931030205533474	0.4932053349440611	0.49348845021634163	0.49373450724384454	0.49385275946387763	0.49401977281027204	0.4940797878971583	0.49409777605080907	0.4944142254093025	0.4944243483905551	0.4944287953497488	0.49443145039715347	0.49464472562451905	0.4945360565487343	0.4945836599114575
validation/main/accuracy	0.4778995215892792	0.48430471618970233	0.48724214567078483	0.48921186725298565	0.4882184995545281	0.48941582772466874	0.49079080091582405	0.4900668528344896	0.48981062902344596	0.4909019105964237	0.4905359115865495	0.4913425346215566	0.4913177357779609	0.49084586567348903	0.49121172891722786	0.4912549787097507	0.4909636576970418	0.4912367131974962	0.49095040559768677	0.4915738668706682
validation/main/loss	1.2468139860365126	1.2311331431070964	1.2252660592397053	1.2215645048353407	1.2195917632844713	1.21791848871443	1.2166142463684082	1.2162609895070393	1.2158178223503961	1.214749534924825	1.2143678930070665	1.214632511138916	1.2138885259628296	1.2143779065873888	1.2135814428329468	1.2129697799682617	1.214364382955763	1.2130682203504775	1.212939116689894	1.2130949099858601
main/accuracy	0.4667432698645169	0.48462990756276286	0.4888200265697286	0.49096426631830914	0.49205893617642077	0.4931030205533474	0.4932053349440611	0.49348845021634163	0.49373450724384454	0.49385275946387763	0.49401977281027204	0.4940797878971583	0.49409777605080907	0.4944142254093025	0.4944243483905551	0.4944287953497488	0.49443145039715347	0.49464472562451905	0.4945360565487343	0.4945836599114575
validation/main/loss	1.2468139860365126	1.2311331431070964	1.2252660592397053	1.2215645048353407	1.2195917632844713	1.21791848871443	1.2166142463684082	1.2162609895070393	1.2158178223503961	1.214749534924825	1.2143678930070665	1.214632511138916	1.2138885259628296	1.2143779065873888	1.2135814428329468	1.2129697799682617	1.214364382955763	1.2130682203504775	1.212939116689894	1.2130949099858601
main/loss	1.2972872740105739	1.2326604158063479	1.222551228124884	1.2180725577511364	1.2155468494077273	1.2138909569269494	1.212808344937578	1.2119484294818927	1.2113252470764933	1.2108159985723375	1.210405032845992	1.2100500819049305	1.2097635329524172	1.209490124183365	1.2092786242690268	1.2091340716881087	1.208926831619649	1.2087904727911647	1.20863759215874	1.2085066943229
validation/main/accuracy	0.4778995215892792	0.48430471618970233	0.48724214567078483	0.48921186725298565	0.4882184995545281	0.48941582772466874	0.49079080091582405	0.4900668528344896	0.48981062902344596	0.4909019105964237	0.4905359115865495	0.4913425346215566	0.4913177357779609	0.49084586567348903	0.49121172891722786	0.4912549787097507	0.4909636576970418	0.4912367131974962	0.49095040559768677	0.4915738668706682
